Unnamed: 0,MM/DD/YYYY,YEAR,MONTH,DAY,TMAX,TMIN
54815,2019-02-06,2019,2,6,78.0,17.0
54816,2019-02-07,2019,2,7,67.0,39.0
54817,2019-02-08,2019,2,8,128.0,0.0
54818,2019-02-09,2019,2,9,0.0,-49.0
54819,2019-02-10,2019,2,10,17.0,-49.0
54820,2019-02-11,2019,2,11,33.0,-10.0
54821,2019-02-12,2019,2,12,22.0,-32.0
54822,2019-02-13,2019,2,13,50.0,6.0
54823,2019-02-14,2019,2,14,78.0,6.0
54824,2019-02-15,2019,2,15,150.0,56.0
54825,2019-02-16,2019,2,16,83.0,0.0
54826,2019-02-17,2019,2,17,33.0,-32.0
54827,2019-02-18,2019,2,18,56.0,-32.0
54828,2019-02-19,2019,2,19,22.0,-49.0
54829,2019-02-20,2019,2,20,6.0,-32.0
54830,2019-02-21,2019,2,21,111.0,6.0
54831,2019-02-22,2019,2,22,67.0,22.0
54832,2019-02-23,2019,2,23,56.0,0.0
54833,2019-02-24,2019,2,24,83.0,22.0
54834,2019-02-25,2019,2,25,61.0,-21.0
54835,2019-02-26,2019,2,26,22.0,-38.0
54836,2019-02-27,2019,2,27,-5.0,-49.0
54837,2019-02-28,2019,2,28,28.0,-27.0
54838,2019-03-01,2019,3,1,17.0,-32.0
54839,2019-03-02,2019,3,2,50.0,-5.0
54840,2019-03-03,2019,3,3,56.0,6.0
54841,2019-03-04,2019,3,4,33.0,-21.0
54842,2019-03-05,2019,3,5,0.0,-66.0
54843,2019-03-06,2019,3,6,-32.0,-71.0
54844,2019-03-07,2019,3,7,0.0,-77.0
54845,2019-03-08,2019,3,8,39.0,-43.0
54846,2019-03-09,2019,3,9,94.0,11.0
54847,2019-03-10,2019,3,10,61.0,17.0
54848,2019-03-11,2019,3,11,117.0,39.0
54849,2019-03-12,2019,3,12,67.0,11.0
54850,2019-03-13,2019,3,13,94.0,0.0
54851,2019-03-14,2019,3,14,139.0,56.0
54852,2019-03-15,2019,3,15,239.0,94.0
54853,2019-03-16,2019,3,16,144.0,28.0
54854,2019-03-17,2019,3,17,72.0,11.0
54855,2019-03-18,2019,3,18,78.0,0.0
54856,2019-03-19,2019,3,19,106.0,17.0
54857,2019-03-20,2019,3,20,117.0,28.0
54858,2019-03-21,2019,3,21,78.0,50.0
54859,2019-03-22,2019,3,22,94.0,33.0
54860,2019-03-23,2019,3,23,89.0,17.0
54861,2019-03-24,2019,3,24,156.0,33.0
54862,2019-03-25,2019,3,25,133.0,56.0
54863,2019-03-26,2019,3,26,94.0,6.0
54864,2019-03-27,2019,3,27,83.0,11.0
54865,2019-03-28,2019,3,28,117.0,28.0
54866,2019-03-29,2019,3,29,150.0,94.0
54867,2019-03-30,2019,3,30,211.0,111.0
54868,2019-03-31,2019,3,31,183.0,39.0
54869,2019-04-01,2019,4,1,78.0,6.0
54870,2019-04-02,2019,4,2,111.0,39.0
54871,2019-04-03,2019,4,3,194.0,50.0
54872,2019-04-04,2019,4,4,156.0,67.0
54873,2019-04-05,2019,4,5,72.0,33.0
54874,2019-04-06,2019,4,6,200.0,39.0
54875,2019-04-07,2019,4,7,189.0,106.0
54876,2019-04-08,2019,4,8,261.0,94.0
54877,2019-04-09,2019,4,9,106.0,78.0
54878,2019-04-10,2019,4,10,156.0,72.0
54879,2019-04-11,2019,4,11,128.0,44.0
54880,2019-04-12,2019,4,12,200.0,78.0
54881,2019-04-13,2019,4,13,250.0,150.0
54882,2019-04-14,2019,4,14,228.0,156.0
54883,2019-04-15,2019,4,15,183.0,78.0
54884,2019-04-16,2019,4,16,189.0,67.0
54885,2019-04-17,2019,4,17,172.0,89.0
54886,2019-04-18,2019,4,18,167.0,106.0
54887,2019-04-19,2019,4,19,267.0,144.0
54888,2019-04-20,2019,4,20,178.0,128.0
54889,2019-04-21,2019,4,21,189.0,117.0
54890,2019-04-22,2019,4,22,178.0,111.0
54891,2019-04-23,2019,4,23,250.0,133.0
54892,2019-04-24,2019,4,24,206.0,128.0
54893,2019-04-25,2019,4,25,189.0,89.0
54894,2019-04-26,2019,4,26,150.0,106.0
54895,2019-04-27,2019,4,27,144.0,83.0
54896,2019-04-28,2019,4,28,117.0,72.0
54897,2019-04-29,2019,4,29,156.0,50.0
54898,2019-04-30,2019,4,30,156.0,89.0
54899,2019-05-01,2019,5,1,133.0,100.0
54900,2019-05-02,2019,5,2,256.0,100.0
54901,2019-05-03,2019,5,3,133.0,100.0
54902,2019-05-04,2019,5,4,217.0,117.0
54903,2019-05-05,2019,5,5,144.0,106.0
54904,2019-05-06,2019,5,6,233.0,106.0
54905,2019-05-07,2019,5,7,211.0,111.0
54906,2019-05-08,2019,5,8,217.0,128.0
54907,2019-05-09,2019,5,9,161.0,117.0
54908,2019-05-10,2019,5,10,228.0,133.0
54909,2019-05-11,2019,5,11,206.0,133.0
54910,2019-05-12,2019,5,12,150.0,61.0
54911,2019-05-13,2019,5,13,89.0,56.0
54912,2019-05-14,2019,5,14,111.0,67.0
54913,2019-05-15,2019,5,15,206.0,67.0
54914,2019-05-16,2019,5,16,228.0,111.0
54915,2019-05-17,2019,5,17,244.0,156.0
54916,2019-05-18,2019,5,18,239.0,133.0
54917,2019-05-19,2019,5,19,244.0,156.0
54918,2019-05-20,2019,5,20,294.0,189.0
54919,2019-05-21,2019,5,21,217.0,133.0
54920,2019-05-22,2019,5,22,233.0,122.0
54921,2019-05-23,2019,5,23,222.0,128.0
54922,2019-05-24,2019,5,24,228.0,161.0
54923,2019-05-25,2019,5,25,217.0,128.0
54924,2019-05-26,2019,5,26,300.0,150.0
54925,2019-05-27,2019,5,27,267.0,178.0
54926,2019-05-28,2019,5,28,217.0,167.0
54927,2019-05-29,2019,5,29,211.0,133.0
54928,2019-05-30,2019,5,30,211.0,139.0
54929,2019-05-31,2019,5,31,267.0,172.0
54930,2019-06-01,2019,6,1,267.0,172.0
54931,2019-06-02,2019,6,2,272.0,161.0
54932,2019-06-03,2019,6,3,211.0,144.0
54933,2019-06-04,2019,6,4,211.0,122.0
54934,2019-06-05,2019,6,5,272.0,178.0
54935,2019-06-06,2019,6,6,283.0,200.0
54936,2019-06-07,2019,6,7,272.0,189.0
54937,2019-06-08,2019,6,8,272.0,172.0
54938,2019-06-09,2019,6,9,256.0,156.0
54939,2019-06-10,2019,6,10,211.0,156.0
54940,2019-06-11,2019,6,11,250.0,172.0
54941,2019-06-12,2019,6,12,233.0,150.0
54942,2019-06-13,2019,6,13,183.0,128.0
54943,2019-06-14,2019,6,14,228.0,144.0
54944,2019-06-15,2019,6,15,272.0,156.0
54945,2019-06-16,2019,6,16,267.0,183.0
54946,2019-06-17,2019,6,17,244.0,206.0
54947,2019-06-18,2019,6,18,228.0,194.0
54948,2019-06-19,2019,6,19,217.0,189.0
54949,2019-06-20,2019,6,20,256.0,183.0
54950,2019-06-21,2019,6,21,250.0,183.0
54951,2019-06-22,2019,6,22,261.0,161.0
54952,2019-06-23,2019,6,23,283.0,178.0
54953,2019-06-24,2019,6,24,289.0,194.0
54954,2019-06-25,2019,6,25,289.0,222.0
54955,2019-06-26,2019,6,26,306.0,222.0
54956,2019-06-27,2019,6,27,317.0,217.0
54957,2019-06-28,2019,6,28,317.0,228.0
54958,2019-06-29,2019,6,29,328.0,222.0
54959,2019-06-30,2019,6,30,283.0,206.0
54960,2019-07-01,2019,7,1,294.0,183.0
54961,2019-07-02,2019,7,2,294.0,217.0
54962,2019-07-03,2019,7,3,306.0,239.0
54963,2019-07-04,2019,7,4,322.0,233.0
54964,2019-07-05,2019,7,5,300.0,222.0
54965,2019-07-06,2019,7,6,322.0,244.0
54966,2019-07-07,2019,7,7,300.0,222.0
54967,2019-07-08,2019,7,8,256.0,200.0
54968,2019-07-09,2019,7,9,306.0,206.0
54969,2019-07-10,2019,7,10,311.0,233.0
54970,2019-07-11,2019,7,11,306.0,228.0
54971,2019-07-12,2019,7,12,306.0,222.0
54972,2019-07-13,2019,7,13,294.0,211.0
54973,2019-07-14,2019,7,14,317.0,244.0
54974,2019-07-15,2019,7,15,294.0,200.0
54975,2019-07-16,2019,7,16,328.0,222.0
54976,2019-07-17,2019,7,17,339.0,228.0
54977,2019-07-18,2019,7,18,261.0,217.0
54978,2019-07-19,2019,7,19,328.0,217.0
54979,2019-07-20,2019,7,20,350.0,278.0
54980,2019-07-21,2019,7,21,350.0,267.0
54981,2019-07-22,2019,7,22,322.0,222.0
54982,2019-07-23,2019,7,23,233.0,194.0
54983,2019-07-24,2019,7,24,283.0,194.0
54984,2019-07-25,2019,7,25,289.0,211.0
54985,2019-07-26,2019,7,26,311.0,206.0
54986,2019-07-27,2019,7,27,294.0,222.0
54987,2019-07-28,2019,7,28,311.0,217.0
54988,2019-07-29,2019,7,29,322.0,228.0
54989,2019-07-30,2019,7,30,333.0,256.0
54990,2019-07-31,2019,7,31,306.0,211.0
54991,2019-08-01,2019,8,1,306.0,211.0
54992,2019-08-02,2019,8,2,289.0,228.0
54993,2019-08-03,2019,8,3,300.0,200.0
54994,2019-08-04,2019,8,4,306.0,206.0
54995,2019-08-05,2019,8,5,278.0,211.0
54996,2019-08-06,2019,8,6,261.0,217.0
54997,2019-08-07,2019,8,7,289.0,206.0
54998,2019-08-08,2019,8,8,289.0,194.0
54999,2019-08-09,2019,8,9,283.0,200.0
55000,2019-08-10,2019,8,10,272.0,189.0
55001,2019-08-11,2019,8,11,267.0,172.0
55002,2019-08-12,2019,8,12,294.0,200.0
55003,2019-08-13,2019,8,13,261.0,217.0
55004,2019-08-14,2019,8,14,289.0,228.0
55005,2019-08-15,2019,8,15,294.0,211.0
55006,2019-08-16,2019,8,16,261.0,200.0
55007,2019-08-17,2019,8,17,306.0,228.0
55008,2019-08-18,2019,8,18,322.0,211.0
55009,2019-08-19,2019,8,19,322.0,222.0
55010,2019-08-20,2019,8,20,311.0,239.0
55011,2019-08-21,2019,8,21,306.0,233.0
55012,2019-08-22,2019,8,22,322.0,217.0
55013,2019-08-23,2019,8,23,233.0,183.0
55014,2019-08-24,2019,8,24,244.0,178.0
55015,2019-08-25,2019,8,25,250.0,172.0
55016,2019-08-26,2019,8,26,233.0,161.0
55017,2019-08-27,2019,8,27,239.0,167.0
55018,2019-08-28,2019,8,28,233.0,194.0
55019,2019-08-29,2019,8,29,272.0,183.0
55020,2019-08-30,2019,8,30,300.0,194.0
55021,2019-08-31,2019,8,31,272.0,206.0
55022,2019-09-01,2019,9,1,256.0,172.0
55023,2019-09-02,2019,9,2,233.0,206.0
55024,2019-09-03,2019,9,3,278.0,194.0
55025,2019-09-04,2019,9,4,306.0,200.0
55026,2019-09-05,2019,9,5,233.0,183.0
55027,2019-09-06,2019,9,6,194.0,144.0
55028,2019-09-07,2019,9,7,239.0,133.0
55029,2019-09-08,2019,9,8,250.0,172.0
55030,2019-09-09,2019,9,9,256.0,178.0
55031,2019-09-10,2019,9,10,244.0,189.0
55032,2019-09-11,2019,9,11,311.0,206.0
55033,2019-09-12,2019,9,12,272.0,161.0
55034,2019-09-13,2019,9,13,222.0,139.0
55035,2019-09-14,2019,9,14,233.0,161.0
55036,2019-09-15,2019,9,15,278.0,200.0
55037,2019-09-16,2019,9,16,250.0,200.0
55038,2019-09-17,2019,9,17,244.0,167.0
55039,2019-09-18,2019,9,18,206.0,139.0
55040,2019-09-19,2019,9,19,211.0,111.0
55041,2019-09-20,2019,9,20,256.0,133.0
55042,2019-09-21,2019,9,21,289.0,161.0
55043,2019-09-22,2019,9,22,300.0,194.0
55044,2019-09-23,2019,9,23,317.0,211.0
55045,2019-09-24,2019,9,24,244.0,172.0
55046,2019-09-25,2019,9,25,261.0,144.0
55047,2019-09-26,2019,9,26,283.0,172.0
55048,2019-09-27,2019,9,27,244.0,150.0
55049,2019-09-28,2019,9,28,278.0,183.0
55050,2019-09-29,2019,9,29,267.0,183.0
55051,2019-09-30,2019,9,30,217.0,156.0
55052,2019-10-01,2019,10,1,272.0,172.0
55053,2019-10-02,2019,10,2,339.0,172.0
55054,2019-10-03,2019,10,3,172.0,117.0
55055,2019-10-04,2019,10,4,189.0,100.0
55056,2019-10-05,2019,10,5,161.0,72.0
55057,2019-10-06,2019,10,6,211.0,139.0
55058,2019-10-07,2019,10,7,261.0,150.0
55059,2019-10-08,2019,10,8,178.0,139.0
55060,2019-10-09,2019,10,9,150.0,106.0
55061,2019-10-10,2019,10,10,217.0,117.0
55062,2019-10-11,2019,10,11,178.0,128.0
55063,2019-10-12,2019,10,12,194.0,128.0
55064,2019-10-13,2019,10,13,194.0,117.0
55065,2019-10-14,2019,10,14,222.0,144.0
55066,2019-10-15,2019,10,15,178.0,106.0
55067,2019-10-16,2019,10,16,189.0,111.0
55068,2019-10-17,2019,10,17,139.0,106.0
55069,2019-10-18,2019,10,18,144.0,83.0
55070,2019-10-19,2019,10,19,156.0,61.0
55071,2019-10-20,2019,10,20,150.0,94.0
55072,2019-10-21,2019,10,21,194.0,106.0
55073,2019-10-22,2019,10,22,172.0,128.0
55074,2019-10-23,2019,10,23,183.0,122.0
55075,2019-10-24,2019,10,24,194.0,100.0
55076,2019-10-25,2019,10,25,183.0,111.0
55077,2019-10-26,2019,10,26,172.0,111.0
55078,2019-10-27,2019,10,27,194.0,128.0
55079,2019-10-28,2019,10,28,172.0,128.0
55080,2019-10-29,2019,10,29,150.0,122.0
55081,2019-10-30,2019,10,30,172.0,144.0
55082,2019-10-31,2019,10,31,217.0,156.0
55083,2019-11-01,2019,11,1,217.0,56.0
55084,2019-11-02,2019,11,2,117.0,44.0
55085,2019-11-03,2019,11,3,122.0,56.0
55086,2019-11-04,2019,11,4,133.0,50.0
55087,2019-11-05,2019,11,5,161.0,106.0
55088,2019-11-06,2019,11,6,122.0,72.0
55089,2019-11-07,2019,11,7,139.0,50.0
55090,2019-11-08,2019,11,8,50.0,-16.0
55091,2019-11-09,2019,11,9,50.0,-27.0
55092,2019-11-10,2019,11,10,106.0,33.0
55093,2019-11-11,2019,11,11,167.0,78.0
55094,2019-11-12,2019,11,12,139.0,-38.0
55095,2019-11-13,2019,11,13,11.0,-49.0
55096,2019-11-14,2019,11,14,72.0,-21.0
55097,2019-11-15,2019,11,15,106.0,28.0
55098,2019-11-16,2019,11,16,56.0,-5.0
55099,2019-11-17,2019,11,17,61.0,-10.0
55100,2019-11-18,2019,11,18,56.0,28.0
55101,2019-11-19,2019,11,19,89.0,44.0
55102,2019-11-20,2019,11,20,94.0,44.0
55103,2019-11-21,2019,11,21,117.0,39.0
55104,2019-11-22,2019,11,22,117.0,33.0
55105,2019-11-23,2019,11,23,72.0,11.0
55106,2019-11-24,2019,11,24,78.0,44.0
55107,2019-11-25,2019,11,25,117.0,39.0
55108,2019-11-26,2019,11,26,161.0,67.0
55109,2019-11-27,2019,11,27,150.0,94.0
55110,2019-11-28,2019,11,28,117.0,28.0
55111,2019-11-29,2019,11,29,44.0,-10.0
55112,2019-11-30,2019,11,30,61.0,-5.0
55113,2019-12-01,2019,12,1,39.0,-10.0
55114,2019-12-02,2019,12,2,28.0,-5.0
55115,2019-12-03,2019,12,3,22.0,-10.0
55116,2019-12-04,2019,12,4,39.0,0.0
55117,2019-12-05,2019,12,5,56.0,22.0
55118,2019-12-06,2019,12,6,100.0,11.0
55119,2019-12-07,2019,12,7,33.0,-10.0
55120,2019-12-08,2019,12,8,78.0,-21.0
55121,2019-12-09,2019,12,9,128.0,56.0
55122,2019-12-10,2019,12,10,144.0,39.0
55123,2019-12-11,2019,12,11,44.0,-5.0
55124,2019-12-12,2019,12,12,22.0,-32.0
55125,2019-12-13,2019,12,13,89.0,6.0
55126,2019-12-14,2019,12,14,133.0,72.0
55127,2019-12-15,2019,12,15,94.0,28.0
55128,2019-12-16,2019,12,16,28.0,6.0
55129,2019-12-17,2019,12,17,17.0,0.0
55130,2019-12-18,2019,12,18,22.0,-60.0
55131,2019-12-19,2019,12,19,-38.0,-88.0
55132,2019-12-20,2019,12,20,6.0,-55.0
55133,2019-12-21,2019,12,21,17.0,-49.0
55134,2019-12-22,2019,12,22,78.0,-10.0
55135,2019-12-23,2019,12,23,139.0,50.0
55136,2019-12-24,2019,12,24,83.0,22.0
55137,2019-12-25,2019,12,25,83.0,0.0
55138,2019-12-26,2019,12,26,78.0,22.0
55139,2019-12-27,2019,12,27,122.0,78.0
55140,2019-12-28,2019,12,28,106.0,61.0
55141,2019-12-29,2019,12,29,67.0,39.0
55142,2019-12-30,2019,12,30,50.0,28.0
55143,2019-12-31,2019,12,31,72.0,22.0
55144,2020-01-01,2020,1,1,50.0,11.0
55145,2020-01-02,2020,1,2,94.0,6.0
55146,2020-01-03,2020,1,3,94.0,67.0
55147,2020-01-04,2020,1,4,106.0,50.0
55148,2020-01-05,2020,1,5,56.0,17.0
55149,2020-01-06,2020,1,6,72.0,0.0
55150,2020-01-07,2020,1,7,72.0,22.0
55151,2020-01-08,2020,1,8,56.0,-21.0
55152,2020-01-09,2020,1,9,11.0,-49.0
55153,2020-01-10,2020,1,10,128.0,6.0
55154,2020-01-11,2020,1,11,206.0,106.0
55155,2020-01-12,2020,1,12,200.0,61.0
55156,2020-01-13,2020,1,13,78.0,28.0
55157,2020-01-14,2020,1,14,78.0,39.0
55158,2020-01-15,2020,1,15,100.0,50.0
55159,2020-01-16,2020,1,16,94.0,6.0
55160,2020-01-17,2020,1,17,6.0,-60.0
55161,2020-01-18,2020,1,18,28.0,-66.0
55162,2020-01-19,2020,1,19,61.0,-27.0
55163,2020-01-20,2020,1,20,-5.0,-66.0
55164,2020-01-21,2020,1,21,6.0,-66.0
55165,2020-01-22,2020,1,22,33.0,-38.0
55166,2020-01-23,2020,1,23,83.0,6.0
55167,2020-01-24,2020,1,24,106.0,28.0
55168,2020-01-25,2020,1,25,106.0,33.0
55169,2020-01-26,2020,1,26,78.0,33.0
55170,2020-01-27,2020,1,27,72.0,28.0
55171,2020-01-28,2020,1,28,61.0,28.0
55172,2020-01-29,2020,1,29,50.0,-5.0
55173,2020-01-30,2020,1,30,33.0,-38.0
55174,2020-01-31,2020,1,31,67.0,6.0
55175,2020-02-01,2020,2,1,61.0,28.0
55176,2020-02-02,2020,2,2,72.0,17.0
55177,2020-02-03,2020,2,3,139.0,28.0
55178,2020-02-04,2020,2,4,161.0,61.0
55179,2020-02-05,2020,2,5,128.0,39.0
55180,2020-02-06,2020,2,6,50.0,17.0
55181,2020-02-07,2020,2,7,133.0,6.0
55182,2020-02-08,2020,2,8,50.0,-10.0
55183,2020-02-09,2020,2,9,67.0,-5.0
55184,2020-02-10,2020,2,10,83.0,56.0
55185,2020-02-11,2020,2,11,89.0,61.0
55186,2020-02-12,2020,2,12,78.0,28.0
55187,2020-02-13,2020,2,13,67.0,28.0
55188,2020-02-14,2020,2,14,44.0,-77.0
55189,2020-02-15,2020,2,15,-5.0,-99.0
55190,2020-02-16,2020,2,16,67.0,-10.0
55191,2020-02-17,2020,2,17,106.0,33.0
55192,2020-02-18,2020,2,18,83.0,33.0
55193,2020-02-19,2020,2,19,89.0,0.0
55194,2020-02-20,2020,2,20,17.0,-32.0
55195,2020-02-21,2020,2,21,17.0,-66.0
55196,2020-02-22,2020,2,22,100.0,-10.0
55197,2020-02-23,2020,2,23,133.0,39.0
55198,2020-02-24,2020,2,24,167.0,50.0
55199,2020-02-25,2020,2,25,117.0,78.0
55200,2020-02-26,2020,2,26,89.0,61.0
55201,2020-02-27,2020,2,27,61.0,-5.0
55202,2020-02-28,2020,2,28,56.0,-16.0
55203,2020-02-29,2020,2,29,17.0,-38.0
55204,2020-03-01,2020,3,1,67.0,-38.0
55205,2020-03-02,2020,3,2,144.0,44.0
55206,2020-03-03,2020,3,3,150.0,94.0
55207,2020-03-04,2020,3,4,133.0,72.0
55208,2020-03-05,2020,3,5,106.0,39.0
55209,2020-03-06,2020,3,6,72.0,28.0
55210,2020-03-07,2020,3,7,89.0,22.0
55211,2020-03-08,2020,3,8,150.0,17.0
55212,2020-03-09,2020,3,9,222.0,83.0
55213,2020-03-10,2020,3,10,183.0,122.0
55214,2020-03-11,2020,3,11,139.0,61.0
55215,2020-03-12,2020,3,12,100.0,61.0
55216,2020-03-13,2020,3,13,211.0,72.0
55217,2020-03-14,2020,3,14,139.0,61.0
55218,2020-03-15,2020,3,15,122.0,44.0
55219,2020-03-16,2020,3,16,72.0,6.0
55220,2020-03-17,2020,3,17,122.0,50.0
55221,2020-03-18,2020,3,18,122.0,50.0
55222,2020-03-19,2020,3,19,111.0,50.0
55223,2020-03-20,2020,3,20,250.0,83.0
55224,2020-03-21,2020,3,21,183.0,44.0
55225,2020-03-22,2020,3,22,72.0,6.0
55226,2020-03-23,2020,3,23,50.0,22.0
55227,2020-03-24,2020,3,24,128.0,22.0
55228,2020-03-25,2020,3,25,72.0,44.0
55229,2020-03-26,2020,3,26,156.0,33.0
55230,2020-03-27,2020,3,27,206.0,100.0
55231,2020-03-28,2020,3,28,122.0,67.0
55232,2020-03-29,2020,3,29,83.0,67.0
55233,2020-03-30,2020,3,30,111.0,50.0
55234,2020-03-31,2020,3,31,94.0,50.0
55235,2020-04-01,2020,4,1,133.0,33.0
55236,2020-04-02,2020,4,2,144.0,33.0
55237,2020-04-03,2020,4,3,111.0,72.0
55238,2020-04-04,2020,4,4,167.0,78.0
55239,2020-04-05,2020,4,5,183.0,83.0
55240,2020-04-06,2020,4,6,189.0,94.0
55241,2020-04-07,2020,4,7,200.0,111.0
55242,2020-04-08,2020,4,8,178.0,94.0
55243,2020-04-09,2020,4,9,150.0,61.0
55244,2020-04-10,2020,4,10,94.0,28.0
55245,2020-04-11,2020,4,11,133.0,33.0
55246,2020-04-12,2020,4,12,172.0,67.0
55247,2020-04-13,2020,4,13,194.0,117.0
55248,2020-04-14,2020,4,14,156.0,83.0
55249,2020-04-15,2020,4,15,122.0,56.0
55250,2020-04-16,2020,4,16,100.0,33.0
55251,2020-04-17,2020,4,17,106.0,22.0
55252,2020-04-18,2020,4,18,78.0,50.0
55253,2020-04-19,2020,4,19,172.0,44.0
55254,2020-04-20,2020,4,20,139.0,89.0
55255,2020-04-21,2020,4,21,161.0,39.0
55256,2020-04-22,2020,4,22,106.0,22.0
55257,2020-04-23,2020,4,23,111.0,44.0
55258,2020-04-24,2020,4,24,94.0,56.0
55259,2020-04-25,2020,4,25,183.0,67.0
55260,2020-04-26,2020,4,26,106.0,56.0
55261,2020-04-27,2020,4,27,100.0,39.0
55262,2020-04-28,2020,4,28,194.0,50.0
55263,2020-04-29,2020,4,29,150.0,83.0
55264,2020-04-30,2020,4,30,156.0,94.0
55265,2020-05-01,2020,5,1,189.0,117.0
55266,2020-05-02,2020,5,2,228.0,106.0
55267,2020-05-03,2020,5,3,267.0,122.0
55268,2020-05-04,2020,5,4,239.0,100.0
55269,2020-05-05,2020,5,5,172.0,78.0
55270,2020-05-06,2020,5,6,111.0,72.0
55271,2020-05-07,2020,5,7,194.0,78.0
55272,2020-05-08,2020,5,8,139.0,22.0
55273,2020-05-09,2020,5,9,89.0,11.0
55274,2020-05-10,2020,5,10,178.0,39.0
55275,2020-05-11,2020,5,11,161.0,67.0
55276,2020-05-12,2020,5,12,150.0,61.0
55277,2020-05-13,2020,5,13,178.0,50.0
55278,2020-05-14,2020,5,14,194.0,83.0
55279,2020-05-15,2020,5,15,289.0,156.0
55280,2020-05-16,2020,5,16,250.0,150.0
55281,2020-05-17,2020,5,17,206.0,128.0
55282,2020-05-18,2020,5,18,211.0,122.0
55283,2020-05-19,2020,5,19,200.0,117.0
55284,2020-05-20,2020,5,20,189.0,94.0
55285,2020-05-21,2020,5,21,200.0,78.0
55286,2020-05-22,2020,5,22,250.0,122.0
55287,2020-05-23,2020,5,23,194.0,128.0
55288,2020-05-24,2020,5,24,194.0,111.0
55289,2020-05-25,2020,5,25,217.0,128.0
55290,2020-05-26,2020,5,26,256.0,144.0
55291,2020-05-27,2020,5,27,261.0,156.0
55292,2020-05-28,2020,5,28,244.0,178.0
55293,2020-05-29,2020,5,29,272.0,194.0
55294,2020-05-30,2020,5,30,272.0,194.0
55295,2020-05-31,2020,5,31,211.0,133.0
55296,2020-06-01,2020,6,1,211.0,106.0
55297,2020-06-02,2020,6,2,222.0,150.0
55298,2020-06-03,2020,6,3,261.0,156.0
55299,2020-06-04,2020,6,4,289.0,189.0
55300,2020-06-05,2020,6,5,261.0,206.0
55301,2020-06-06,2020,6,6,300.0,211.0
55302,2020-06-07,2020,6,7,244.0,172.0
55303,2020-06-08,2020,6,8,261.0,150.0
55304,2020-06-09,2020,6,9,306.0,183.0
55305,2020-06-10,2020,6,10,294.0,211.0
55306,2020-06-11,2020,6,11,289.0,211.0
55307,2020-06-12,2020,6,12,294.0,206.0
55308,2020-06-13,2020,6,13,239.0,150.0
55309,2020-06-14,2020,6,14,233.0,122.0
55310,2020-06-15,2020,6,15,239.0,150.0
55311,2020-06-16,2020,6,16,256.0,156.0
55312,2020-06-17,2020,6,17,256.0,156.0
55313,2020-06-18,2020,6,18,250.0,183.0
55314,2020-06-19,2020,6,19,283.0,183.0
55315,2020-06-20,2020,6,20,300.0,211.0
55316,2020-06-21,2020,6,21,311.0,211.0
55317,2020-06-22,2020,6,22,322.0,222.0
55318,2020-06-23,2020,6,23,306.0,233.0
55319,2020-06-24,2020,6,24,300.0,233.0
55320,2020-06-25,2020,6,25,306.0,222.0
55321,2020-06-26,2020,6,26,306.0,206.0
55322,2020-06-27,2020,6,27,267.0,222.0
55323,2020-06-28,2020,6,28,322.0,211.0
55324,2020-06-29,2020,6,29,306.0,183.0
55325,2020-06-30,2020,6,30,267.0,194.0
55326,2020-07-01,2020,7,1,267.0,194.0
55327,2020-07-02,2020,7,2,333.0,200.0
55328,2020-07-03,2020,7,3,322.0,217.0
55329,2020-07-04,2020,7,4,306.0,200.0
55330,2020-07-05,2020,7,5,333.0,222.0
55331,2020-07-06,2020,7,6,356.0,211.0
55332,2020-07-07,2020,7,7,278.0,222.0
55333,2020-07-08,2020,7,8,283.0,239.0
55334,2020-07-09,2020,7,9,317.0,239.0
55335,2020-07-10,2020,7,10,250.0,228.0
55336,2020-07-11,2020,7,11,283.0,222.0
55337,2020-07-12,2020,7,12,306.0,217.0
55338,2020-07-13,2020,7,13,300.0,211.0
55339,2020-07-14,2020,7,14,294.0,211.0
55340,2020-07-15,2020,7,15,278.0,211.0
55341,2020-07-16,2020,7,16,256.0,206.0
55342,2020-07-17,2020,7,17,289.0,206.0
55343,2020-07-18,2020,7,18,328.0,222.0
55344,2020-07-19,2020,7,19,344.0,250.0
55345,2020-07-20,2020,7,20,339.0,272.0
55346,2020-07-21,2020,7,21,328.0,250.0
55347,2020-07-22,2020,7,22,333.0,222.0
55348,2020-07-23,2020,7,23,300.0,228.0
55349,2020-07-24,2020,7,24,267.0,222.0
55350,2020-07-25,2020,7,25,311.0,222.0
55351,2020-07-26,2020,7,26,333.0,250.0
55352,2020-07-27,2020,7,27,339.0,244.0
55353,2020-07-28,2020,7,28,339.0,267.0
55354,2020-07-29,2020,7,29,322.0,250.0
55355,2020-07-30,2020,7,30,333.0,233.0
55356,2020-07-31,2020,7,31,278.0,211.0
55357,2020-08-01,2020,8,1,311.0,217.0
55358,2020-08-02,2020,8,2,317.0,250.0
55359,2020-08-03,2020,8,3,311.0,211.0
55360,2020-08-04,2020,8,4,261.0,211.0
55361,2020-08-05,2020,8,5,300.0,228.0
55362,2020-08-06,2020,8,6,278.0,217.0
55363,2020-08-07,2020,8,7,272.0,189.0
55364,2020-08-08,2020,8,8,283.0,200.0
55365,2020-08-09,2020,8,9,306.0,222.0
55366,2020-08-10,2020,8,10,333.0,244.0
55367,2020-08-11,2020,8,11,311.0,256.0
55368,2020-08-12,2020,8,12,322.0,222.0
55369,2020-08-13,2020,8,13,261.0,222.0
